review_id,app_id,user_name,review_text,rating,app_version
0b62d8c0-788e-418d-91ce-cb6652c55843,4,prakash dwivedi,good,5,4.109.1
6e32d525-06bf-49cb-8b3c-e2f8a8dba3e4,4,Yeluri venkatlakshmi,I order some ideas for instmart and prize is ₹220 when I am adding ₹1 deal it is not adding And the delivery is also so late..... It is worst app,1,4.108.0
66d47541-2c13-496c-b6d5-7b6f017dfbc4,4,Rahul Prajapati,woow,5,4.110.1
7178644c-18e3-4e45-8594-32513caf1dee,4,Lakshmisagar G V,nice,5,4.110.1
801806f7-0692-434c-9ec1-dccf95726e6e,4,Shreshth sharma,very high costly food comparing than offline + delivery charge.,1,4.110.1
f688ad81-588e-42d3-8c57-645cd22af4c8,4,nalin das,"Quick, easy to start",5,4.110.1
9225922c-93a7-46c7-81a0-deabfec6bb51,4,Murli Devda,service,1,4.110.1
02d0e79c-83fc-41f7-970c-519c3e085436,4,Pavan Enterprises,Good😊,5,4.110.1
0f13e442-3251-499d-829d-b432f9a7ad39,4,Younus Khan,good service 👍🏻,5,4.110.1
5ead96f9-9abe-4f11-8987-ebed43073c99,4,B. SATISH B. SATISH,excellent,5,4.109.1
70b89832-721b-40e8-8d01-65cf2b19d5e7,4,Goutham Gm Vj,Good,5,4.108.1
7d49f588-c70d-4e17-9de7-54adcd9e3de9,4,Shivam Chandila Chandila,late sarvis is very slowly,2,4.110.1
53128c12-d855-49ca-8513-1a8cd2a84632,4,Jitu Monster,🤗🤗🤗🤗,5,
5b328466-edb4-41a4-8ff9-858abdcf5d01,4,shailesh,nice 👍,5,4.110.1
3748f1dc-7202-4637-9e38-dc7266ea75bd,4,rohith,"Please refrain from ordering from this app, i warned you already. After ipo this company has gone downhill",1,
ec4c74bd-c2d8-418a-a017-dc6f4325a29e,4,Subash King,good,5,4.110.1
b330fddd-f99f-40b5-b380-5d696f306cc5,4,Vicky Sir,good...,5,4.110.1
8229f7d5-2e5c-4f6c-9224-0520fcf63e7a,4,Ram Kumar,nice,4,4.109.1
effe5190-cc80-43d3-a942-1fd541c0add5,4,Radha Radha (Manju),good,5,
b9e1fa17-b15c-4c4c-81a9-69245a566677,4,Kowsi Mah,useful,4,4.109.1
152522a1-954e-41b9-aadf-88d6d4ec5505,4,Seema Swami,bhot hi maja aaya,5,4.110.1
25f6b22f-1c2b-4e4f-8e37-48593c82e933,4,Neev Trivedi,"Great experience to order food. A kid can also order from it, Very beginner friendly",5,4.110.1
5a483f66-ad41-4a50-859b-9e25751394ca,4,Bulbul Mishra,not good customer support not good kitchen 😔😔,1,4.110.1
d8288648-e8da-4ac6-a9b2-29fe0d61ff1a,4,Soumendra Sahoo,Excellent,5,4.110.1
cb118fb2-2fe2-4f58-844c-310a0be27d84,4,Nikhil Mali,nice,5,4.110.1
5008ae2b-7c18-4c6d-9a18-9e20aa07a54d,4,Anisha Yadav,Good food delivery app 💞🫰🏻,5,4.110.1
523936dc-5a7c-4e40-873d-a42d4763d43a,4,Sreyansh Kumar,Wow,4,4.110.1
a7941220-ee5b-40ac-8342-7da5b7ca1ce5,4,anurag dubey,prompt response and delivery.,5,4.84.2
a7d20ca1-750b-4137-85dd-fed863a18caf,4,Deepak Chauhan,good,5,4.109.1
40d8a61e-8a87-4e33-8fe7-3ea75a86776a,4,Nazir Shaikh,good service,5,4.108.1
06800f28-040c-4b28-9ee5-4bc18dabbb66,4,Nitin Sharma,Good 👍,5,4.110.1
13be9f2b-471a-4212-ae51-89f640d9b1cf,4,Ram Kevat,ga,5,4.109.1
ef139d09-22e4-45b5-92a2-3d84abec5401,4,Mainak Kundu,"Customer Support is the worst. The team doesn't even provide correct resolution for any issue. Before it was good, but now it's even worst. Missing items have been repeatedly observed in my recent orders. Though I have raised the issue to the respective team, and they don't provide the correct resolution (amount didn't refund for the missing items) for that. Breaking the trust for the loyal users.",1,4.110.1
