review_id,app_id,user_name,review_text,rating,app_version
08646395-a852-4f4a-b5aa-bd734d8f501d,5,ਰਾਮਗੜਿਆ,nicrr,5,19.7.2
de393027-b18f-4260-94d6-cc787b059e16,5,Sapna Lilwan,very amazing aap and fast delivery 🚚,5,19.7.0
dcf526f6-2bee-498d-aa64-d6ca84db0e19,5,Mahmood Hasan,good service,1,19.6.8
88d47889-740b-40c9-85df-820034ef2d58,5,Ashok Sahu,good,5,19.7.2
472af3e2-42a8-4c7f-82f0-f2fdcb225f22,5,Umesh Baghel,good,5,
77334b77-4fe0-4403-8b08-8cd7239405db,5,Mo Yusuf,nice app,5,19.6.8
dafc6803-23cf-424c-95f2-3b3f4b1babfb,5,Piyush Shete,noice,5,19.7.2
a8533bb0-e8a2-42a4-858f-ca0b630d67c6,5,Rahul Sharma,👍,5,19.7.2
de23f5e5-2026-4a59-8ee2-f7fc78398755,5,Arunendra kumar dubey,the are worst service provider. they always send worng item and when we complain for it no one is supporting us,1,19.7.0
816930b7-8472-4acc-859c-2a02df3c7464,5,Arunendra Kumar Dubey,They send worng order always and when we complain for it no one is supporting us.,1,
