review_id,app_id,user_name,review_text,rating,app_version
98264290-8322-4935-87cb-6ec67243e858,3,Shiva Rathour,good product,5,28.1
340b9454-5540-4da7-b39f-9ce28a75d645,3,Anushka Gupta,fraud app refund kha jate h customers ka,1,28.0
f95c424e-8cf7-41da-83fd-a6c9ceead8bc,3,Jhalindar Prasad,I love meesho so much,5,24.9
406ef7ac-9054-4cbc-9217-5a559cc95116,3,Vijay Choudhary,nice sarvice good working this application,5,27.9
4aed2f70-1a42-4bcb-94b5-7e2bb3b7b8c2,3,Irfan,thank you meesho,5,
3ce12d1f-2d72-41eb-9b16-ed6c319785d6,3,Sweta Singh,you can find everything on this app easily go for it guys download shop and enjoy 😉,5,28.0
fc633433-4ad5-4cc0-9387-a52872fca859,3,Manya,super,5,28.1
772e19b4-10b8-4d19-8e0e-349d57db6b2d,3,King Khan,zaina,5,27.9
5e8468e4-114a-4b7f-b0ae-71dd4a6899ec,3,Virendraa Kumar,meesho is very cheap platform it is showing defarent product but delevered defarent product.it is froud app. Do not buy any product on this meesho product इस पर केवल फ्रॉड होता है कोई भी meesho से कुछ मत खरीदना भी किसी के साथ फ्रॉड हो सकता है जैसे मेरे साथ हुआ मैने durex extara time कंडोम की 10×2=20 pice मंगाया था लेकिन 3×2=6 extra thin कंडोम मुझे मिला है और मैं 1 सप्ताह से एक्चेंज के लिए परेशान हु एक्चेंज नहीं हो रहा पिकअप एजेंट आया था पर ले नहीं गया मुझसे 10×2 मांग रहा था जबकि मेरे पास 3×2=6ह,1,28.1
41fc6c76-dd72-4663-8c3d-d90327f9cc21,3,Shanty Love,very good,5,28.1
2f180f20-4469-4437-8a74-cd20f86de194,3,Catty Zenu,sabse ghaatiyaa app.. jo ki mene aaj tk nhi dekha hai.. bkwassss ho tum log... product return policy ghatiya h tum logo ki.. ek product ko teen baar return kr skte h bus.. and apne aap meesho app se return request cancel hori hai.. same 3 product ke sath mera sath esa hua hai.. ghatiya app hai.. kitte paise chale gae product ke chkkr me... bkwasss return policy.. customer care me call kro to kehte h again raise kr do.. 3 baar se jadha kr do to ab return request nhi kr skte h...,1,
523ff651-202b-450d-9fed-714a2ea6d7d1,3,Abdullah Sah,nice 👍👍👍,5,28.1
257f6c5e-1f72-4f4c-b9c5-24b47a1f151c,3,ALD04 977O4P Subhashree Das,affordable but quality products are available on meesho,5,
