review_id,app_id,user_name,review_text,rating,app_version
5f5cdd85-6edd-40c9-8348-7e3685dd3b8b,6,Jitendra Kumar Kumar,very good,5,26.05.08.0
5f10c10e-3aad-466e-958b-d29fdfedb590,6,Kamal Dasari,done,5,26.05.22.0
127a1e11-9bac-41d6-a4bd-db53e896585f,6,Vijay Rathod,good,5,26.05.08.0
67873bb2-fd17-4e20-9059-8ab90bdf1b5f,6,Shalini Nayal,👍,5,26.05.08.0
9f65e418-a94a-490a-b062-0533c21a7c2d,6,Sher Ali,"The sound of the notification on your phonepe for receiving money should be separated, like Google and Paytm have done The notification sound on the phonepe is just like a normal phone message. I don't know if the money has been received or if it's from someone else. And along with this, sometimes there is a delay in the notification on the phone, but when the amount is credited, then there is sometimes a delay in the notification.",2,26.05.08.0
09d1237e-28a0-499a-95a2-8c083d4f45e2,6,Prem Gangaram,verry good,5,26.05.08.0
fb59451b-2818-43d0-b51c-2ae3fc4065f2,6,Karan vaghela,nice,5,26.03.13.0
15c42f44-7e0a-438f-a9ee-f11cc8c396ac,6,Vk Mandal,nice,5,26.05.08.0
9bd2680f-bd9f-40bd-893f-03eac620b036,6,Venkatesh Seelam,best,5,
cc687ef2-8c5c-437b-b7b1-1d0c94639a9c,6,Prem Sonvane,nice,5,26.05.08.0
fcd8d676-019a-4e51-b26d-b549df427c3b,6,Md Ali,good,5,25.12.12.0
aae4e597-7e89-4aca-afd2-6d4eb0ff66d5,6,Faim Safi,super,5,4.1.18
b073528d-576c-48a5-8e71-2750d9a52ee2,6,Sanjay Poddar,good,5,26.05.08.0
6d3ebb8c-a52e-4a76-8b5e-a0bb7b4814f7,6,Rakesh Dahiya,rajesh panchal,5,26.05.08.0
c064b965-ad83-4d3e-812d-f041862e3c80,6,Hinamahankuda,👍 good,5,26.05.22.0
648f6de9-9653-432b-aaa5-68a9527d3db2,6,Hari prasad B,excellent,5,26.05.08.0
